no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score,token
1.0,1.0,0.7042834042761662,1.0,1.0,0.5,0.8767847517817359,f407714273645434
1.0,1.0,1.0,1.0,1.0,1.0,1.0,f790e64181a15f5a
1.0,1.0,0.7102378985417634,1.0,1.0,1.0,0.8792657910590681,fe132c4b31ff5fc7
1.0,1.0,0.7944215037090258,1.0,1.0,1.0,0.9143422932120941,ffb89fa44ab351b9
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0b3774b9729455e1
1.0,1.0,0.7439343840022082,1.0,1.0,1.0,0.8933059933342534,0b714952ea0b5017
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0c931f9db55e5fcc
1.0,1.0,0.8967391742224309,1.0,1.0,1.0,0.9569746559260128,0dd9b379a2e3595f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,11d4b52fb458559f
1.0,1.0,0.9097307352125016,1.0,1.0,1.0,0.9623878063385423,1a585b7022ed54df
1.0,1.0,0.8149943490746986,1.0,1.0,1.0,0.9229143121144577,1be3fd906c435f85
1.0,1.0,0.8641910347230067,1.0,1.0,1.0,0.9434129311345861,1c078ca2e3625bb0
1.0,1.0,0.9875771481736115,1.0,1.0,1.0,0.9948238117390048,26ca54769df65193
1.0,1.0,0.781764016656561,1.0,1.0,1.0,0.9090683402735671,2942d4fb604d5b5f
1.0,0.0,0.0,1.0,1.0,0.5,0.0,2b04c510144e5545
1.0,1.0,0.9837234707711016,1.0,1.0,1.0,0.9932181128212924,2ba94c9278825a74
1.0,1.0,0.7697276408758292,1.0,1.0,1.0,0.9040531836982622,2cd54836815b5fb0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2f191795b29f52b2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,315673fa4e595935
1.0,1.0,0.8742827709217018,1.0,1.0,1.0,0.9476178212173757,3402ab10c02a5e25
1.0,1.0,0.7430309851787408,1.0,1.0,1.0,0.8929295771578086,346e3a62c61e50df
1.0,1.0,0.8293735334602922,1.0,1.0,1.0,0.9289056389417883,3a5278b27c87565f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,3b8cbe3ce6465e62
1.0,1.0,0.8379467413029191,1.0,1.0,1.0,0.9324778088762162,3d6cbc2a95885eef
1.0,1.0,0.7652955226098836,1.0,1.0,1.0,0.9022064677541182,46cd5885206b5c6d
1.0,1.0,0.7404532904343205,1.0,1.0,1.0,0.8918555376809669,49c2b08936335901
1.0,1.0,0.9382705396191893,1.0,1.0,1.0,0.9742793915079956,4ac7a80ebf915458
1.0,1.0,1.0,1.0,1.0,1.0,1.0,4be4c3659ea0575c
1.0,0.0,0.0,1.0,1.0,1.0,0.0,4d31d76919495557
1.0,1.0,1.0,1.0,1.0,1.0,1.0,4e12d62c42575ac3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,4f5e535c78385629
1.0,1.0,0.7268381912377533,1.0,1.0,1.0,0.8861825796823973,50708f973eec5e38
1.0,1.0,1.0,1.0,1.0,1.0,1.0,5474ade2411457f3
1.0,1.0,0.8828980157913274,1.0,1.0,1.0,0.9512075065797198,56e1329f01d95164
1.0,1.0,0.8669629836589061,1.0,1.0,1.0,0.9445679098578775,6012a63b7a3b52c7
1.0,1.0,0.7345574386927727,1.0,1.0,1.0,0.8893989327886552,631712394f5b5d72
1.0,1.0,0.959369209302578,1.0,1.0,1.0,0.9830705038760742,6a4e62fc55535e82
1.0,0.0,0.0,1.0,1.0,1.0,0.0,6bd234c45e885cb2
1.0,1.0,0.9350104904461738,1.0,1.0,1.0,0.9729210376859058,782f0fff66145718
1.0,1.0,1.0,1.0,1.0,1.0,1.0,7be8784c329456b4
1.0,1.0,0.9547543089068674,1.0,1.0,1.0,0.9811476287111948,7cbf7bab041151e1
1.0,0.0,0.0,1.0,1.0,1.0,0.0,819d4bdcb0855118
1.0,1.0,1.0,1.0,1.0,1.0,1.0,83472e2adb545cd5
1.0,0.0,0.0,1.0,1.0,0.5,0.0,87b468bcdad158c2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,891fe2fc30c95109
1.0,1.0,1.0,1.0,1.0,1.0,1.0,89ae8d041c145f8f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,8aa8e3e16c035d5e
1.0,1.0,1.0,1.0,1.0,1.0,1.0,8b0d50e645eb5ac7
1.0,0.0,0.0,1.0,1.0,0.5,0.0,8d21608fa8c354f1
1.0,1.0,0.8653369236075067,1.0,1.0,1.0,0.943890384836461,90831b78d185503a
1.0,0.0,0.0,1.0,1.0,1.0,0.0,919ee41f5fa65358
1.0,1.0,0.9779616190272061,1.0,1.0,1.0,0.9908173412613359,9940f912e66a5918
1.0,1.0,1.0,1.0,1.0,1.0,1.0,a1f35d4460345de8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,a4bc6340456351af
1.0,1.0,0.8290184307684777,1.0,1.0,1.0,0.9287576794868656,a4d55f73b8ad51b9
1.0,1.0,0.9715982626036194,1.0,1.0,1.0,0.988165942751508,a62a20e735805039
1.0,1.0,0.6639473371864295,1.0,1.0,1.0,0.8599780571610123,a7ce8d99f16150ac
1.0,1.0,0.8712188303443744,1.0,1.0,1.0,0.946341179310156,abe1ac610c3d5b82
1.0,1.0,0.8186541572957371,1.0,1.0,1.0,0.9244392322065571,b5d5d15093af5638
1.0,1.0,1.0,1.0,1.0,1.0,1.0,b86c171d4a9d51e3
1.0,1.0,0.916397082145091,1.0,1.0,1.0,0.9651654508937879,c06d7badaabb5a9f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,c0941949acdb5ebc
1.0,1.0,1.0,1.0,1.0,1.0,1.0,c3d78ec633fa57be
1.0,1.0,0.9648991794297,1.0,1.0,1.0,0.9853746580957083,c9520de7084f5868
1.0,1.0,0.6587082346243772,1.0,1.0,1.0,0.8577950977601572,cbbc4cdfaf2e5106
1.0,1.0,0.6711934422078092,1.0,1.0,1.0,0.8629972675865871,d5039871a3fb5b04
1.0,1.0,0.6958654400661474,1.0,1.0,1.0,0.873277266694228,d5eca47b1fc25d20
1.0,1.0,0.9792691948668081,1.0,1.0,1.0,0.9913621645278367,d6fb4629926d57db
1.0,1.0,0.9460672627616868,1.0,1.0,1.0,0.9775280261507029,daea2a5f018858f6
1.0,1.0,0.7085926074995007,1.0,1.0,1.0,0.878580253124792,e6dae41a69575555
1.0,1.0,0.6417621671642637,1.0,1.0,1.0,0.8507342363184431,e82fe0d7d02054b8
1.0,1.0,0.905401705661018,1.0,1.0,1.0,0.9605840440254241,e87ffda7f5655c3c
1.0,1.0,0.8132488169174151,1.0,1.0,1.0,0.922187007048923,e8dd949cee3c5f30
1.0,1.0,0.8602313166523925,1.0,1.0,1.0,0.9417630486051635,f0135d40a8f05feb
1.0,1.0,1.0,1.0,1.0,1.0,1.0,f1ae86b9b6a75893
1.0,1.0,1.0,1.0,1.0,1.0,1.0,f36969fd00f15050
1.0,1.0,0.9053096900586218,1.0,1.0,1.0,0.9605457041910924,f49f94b388d8561d
0.0,1.0,0.0,0.0,1.0,1.0,0.0,f70c1fa8bbfc5d77
1.0,1.0,0.9487097281388772,1.0,1.0,1.0,0.9786290533911988,f91647b196dd5180
1.0,1.0,0.6897156149966582,1.0,1.0,1.0,0.870714839581941,f9720f622fd4511b
1.0,0.0,0.0,1.0,1.0,1.0,0.0,fc7b8441f81b5296
1.0,1.0,0.5719946587728557,1.0,1.0,1.0,0.8216644411553565,fe810492129f57a8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,013ec5b715635a66
1.0,1.0,0.8322773447810686,1.0,1.0,1.0,0.9301155603254453,03c50783a77551a2
1.0,1.0,0.7957303140257221,1.0,1.0,1.0,0.9148876308440509,06b2df49f0455bd0
1.0,1.0,0.840415630541676,1.0,1.0,1.0,0.9335065127256984,07dd30b182de5fa5
1.0,1.0,0.8543800607557669,1.0,1.0,1.0,0.9393250253149029,0d63314a528159c9
1.0,1.0,0.8505766074716009,1.0,1.0,1.0,0.937740253113167,0e2ed241aa315929
1.0,1.0,0.8420446869630849,1.0,0.0,1.0,0.7675186195679521,11aef9f936f45518
1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,125a155883e55be7
1.0,1.0,0.751531962418253,1.0,1.0,1.0,0.8964716510076055,13c76ba40a5e5987
1.0,1.0,0.8422743046796257,1.0,1.0,1.0,0.9342809602831773,1ebc11a17d925215
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2638cdfa752b5d7c
1.0,1.0,0.7929482911172846,1.0,1.0,1.0,0.913728454632202,2dd2bd50fcc458d7
1.0,1.0,0.797441016283286,1.0,1.0,1.0,0.9156004234513692,2e67ddf209365112
1.0,1.0,0.8552863678234166,1.0,1.0,1.0,0.939702653259757,3d43337c0e6b5910
1.0,1.0,0.877505502551865,1.0,1.0,1.0,0.9489606260632771,3e5b0593a3e75d29
1.0,1.0,0.8577131232124893,1.0,1.0,1.0,0.9407138013385371,3eb063189dd15649
1.0,1.0,0.6899514127322229,1.0,1.0,1.0,0.8708130886384261,404a7bf372cb5eac
1.0,1.0,0.6908234970919223,1.0,1.0,1.0,0.8711764571216344,40688677dc5e5d16
1.0,1.0,0.8006852832427667,1.0,1.0,1.0,0.9169522013511529,42559fd839fa54b2
1.0,1.0,0.8327572318032078,1.0,1.0,1.0,0.9303155132513367,47f76d2da48f57ba
1.0,1.0,0.7829157945176155,1.0,1.0,1.0,0.9095482477156732,48183678cb965e68
1.0,1.0,0.8496864398909385,1.0,0.0,1.0,0.770702683287891,484acea96ad3506a
1.0,1.0,0.9993047975269151,1.0,1.0,1.0,0.9997103323028812,490f4995542058fc
1.0,1.0,0.7756220615617653,1.0,1.0,1.0,0.9065091923174022,4aa06b58da9a56f8
1.0,1.0,0.8399240693585268,1.0,1.0,1.0,0.9333016955660529,4e60581353585fdc
1.0,1.0,0.7844669980019443,1.0,1.0,1.0,0.9101945825008101,4faa4706a50958e2
1.0,1.0,0.8003544196469167,1.0,1.0,1.0,0.9168143415195485,5b707d3c85dd5ff0
1.0,1.0,0.8963852645485662,1.0,0.0,1.0,0.790160526895236,5c5a8066ceae51bc
1.0,1.0,0.7735325478469969,1.0,1.0,1.0,0.9056385616029153,5ebe40763ac05b5c
1.0,1.0,0.7421359664259768,1.0,1.0,1.0,0.8925566526774903,6347504b632c5be1
1.0,1.0,0.8535119350711899,1.0,0.0,1.0,0.7722966396129958,67fee242b1a35834
1.0,1.0,0.868047603726773,1.0,1.0,1.0,0.9450198348861555,6a13232f3c97575a
1.0,1.0,1.0,1.0,1.0,1.0,1.0,6b68c09f87b85dc8
1.0,1.0,0.8069006863254053,1.0,1.0,1.0,0.9195419526355856,731f133ce3055d30
1.0,1.0,0.8516268786851208,1.0,0.0,1.0,0.7715111994521336,73ba0e501a005971
1.0,1.0,0.9138528806674688,1.0,1.0,1.0,0.9641053669447787,7dac1567fa8d574c
1.0,1.0,0.9486603485161275,1.0,1.0,1.0,0.9786084785483865,7f890846214d583a
1.0,1.0,0.7818725511979081,1.0,1.0,1.0,0.9091135629991284,84b38cdaa93e5dcd
1.0,1.0,1.0,1.0,1.0,1.0,1.0,85c0017516e95fdc
1.0,1.0,0.8484273269820268,1.0,0.0,1.0,0.7701780529091778,8625ec015e075c02
1.0,1.0,0.8386927934154098,1.0,1.0,1.0,0.9327886639230875,863e343b2fe45cc1
1.0,1.0,0.8484722099483024,1.0,1.0,1.0,0.9368634208117926,869ee63671f65126
1.0,1.0,0.5453208337088882,1.0,1.0,1.0,0.8105503473787034,87efb8cf52135247
1.0,1.0,0.8763707268459636,1.0,1.0,1.0,0.9484878028524849,880d9918a2635d59
1.0,1.0,0.8592544337887009,1.0,1.0,1.0,0.9413560140786253,8df9b515d98e5c38
1.0,1.0,0.9108289293344177,1.0,1.0,1.0,0.9628453872226741,8e9e20dde3ed5f0d
1.0,1.0,0.747376118903225,1.0,1.0,1.0,0.8947400495430103,918b6721bcf75d38
1.0,1.0,1.0,1.0,1.0,1.0,1.0,92729339932751f6
1.0,1.0,0.8105397572126213,1.0,1.0,1.0,0.9210582321719256,9e787f2f65a85f08
1.0,1.0,0.6813756832602385,1.0,1.0,1.0,0.8672398680250994,a0be9e4c6cc15ec7
1.0,1.0,0.8272483073646036,1.0,1.0,1.0,0.9280201280685848,a572393e361e5b6c
1.0,1.0,1.0,1.0,1.0,1.0,1.0,a5cde0f1dace5561
1.0,1.0,0.7602849070132734,1.0,1.0,1.0,0.9001187112555306,a5de46cebb7d5260
1.0,1.0,1.0,1.0,1.0,1.0,1.0,a7fa674076175448
1.0,1.0,0.8336646311645216,1.0,1.0,1.0,0.9306935963185508,a93fe1ec53155bf7
1.0,1.0,0.808510907632635,1.0,1.0,1.0,0.9202128781802646,b090f02ef43f5d41
1.0,1.0,0.8532612315534853,1.0,0.0,1.0,0.7721921798139523,b4899f9464d058f2
1.0,1.0,0.8635123203996383,1.0,1.0,1.0,0.9431301334998493,b5d72ce63e11581b
1.0,1.0,0.9082311611558953,1.0,1.0,1.0,0.9617629838149564,b7215e8a4eb6552a
1.0,1.0,0.5925869098530586,1.0,1.0,1.0,0.8302445457721078,b7784f3cdf6b5991
1.0,1.0,0.9797310668881426,1.0,1.0,1.0,0.9915546112033927,b80d3fb49fc858d1
1.0,1.0,0.8514134474450443,1.0,1.0,1.0,0.9380889364354351,be851166b6665891
1.0,1.0,1.0,1.0,1.0,1.0,1.0,bf1db71f1cc35b98
1.0,1.0,0.8203480368957454,1.0,1.0,1.0,0.9251450153732272,c052667192cb5ade
1.0,1.0,0.778561010388874,1.0,1.0,1.0,0.9077337543286975,c18b1648f6045467
1.0,1.0,1.0,1.0,1.0,1.0,1.0,c2ddfc9b18815c97
1.0,1.0,0.8932157974753625,1.0,1.0,1.0,0.9555065822814011,c68108211dfa57e0
1.0,1.0,0.9348981021934774,1.0,1.0,1.0,0.9728742092472823,c6aec764d6d059e9
1.0,1.0,0.9747817179375494,1.0,1.0,1.0,0.989492382473979,c77dbdd287825d1a
1.0,1.0,0.64479342417217,1.0,1.0,1.0,0.8519972600717375,cacf768cc27e5574
1.0,1.0,0.83039381060542,1.0,1.0,1.0,0.9293307544189249,cd59c2696d01521a
1.0,1.0,0.6933017466561877,1.0,1.0,1.0,0.8722090611067449,d05f1fb1af98505d
1.0,1.0,0.6979594131881749,1.0,1.0,1.0,0.8741497554950728,d5bf13024f755ee4
1.0,1.0,0.8443956573716374,1.0,1.0,1.0,0.9351648572381822,d67eda0cf1305a71
1.0,1.0,0.7766666951938196,1.0,1.0,1.0,0.9069444563307582,dc2279179bb25d08
1.0,1.0,0.8761174637832232,1.0,1.0,1.0,0.9483822765763431,ddf3383ec8965d9b
1.0,1.0,0.9832984666663591,1.0,1.0,1.0,0.9930410277776497,e0ae2ba5807f558a
1.0,1.0,0.833141596763508,1.0,1.0,1.0,0.9304756653181284,e241e150a9c157b8
1.0,1.0,0.8303421006751487,1.0,1.0,1.0,0.9293092086146452,e5224fa3a0f95b04
1.0,1.0,0.9831455243514495,1.0,1.0,1.0,0.9929773018131041,e52f4dccf26f55a8
1.0,1.0,0.7698845339948874,1.0,1.0,1.0,0.9041185558312032,f3462625913a59c2
1.0,1.0,0.9505592438999557,1.0,1.0,1.0,0.9793996849583149,00b2afbb751b59c6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,04a8b092cd525260
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0a177b48593d521c
1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,0af3e039185d57f3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0cbeffce57295a2b
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0d145fab90475c8f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0d472b2f14735fd1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1108eba0b4415340
1.0,1.0,1.0,1.0,1.0,1.0,1.0,11936935515f5daa
1.0,1.0,1.0,1.0,1.0,1.0,1.0,14fe69db03425780
1.0,1.0,0.8903265107484625,1.0,1.0,1.0,0.9543027128118594,15454d7562d45fe6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1a1b315baec45bc3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1bddf6b0b25e5de4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1bf45a481f1d52e3
1.0,1.0,0.6937054603255114,0.0,1.0,1.0,0.45571060846896305,1cb3b57dac2d5435
1.0,1.0,0.7910454141264602,1.0,1.0,1.0,0.9129355892193584,1db88198fce854da
1.0,1.0,1.0,1.0,1.0,1.0,1.0,21cef59c18245d4c
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2243d4e976fb5b77
1.0,1.0,1.0,1.0,1.0,1.0,1.0,229e86f19e7d5ced
1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,2352a994954555ba
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24a09c3c8a985e8e
1.0,1.0,1.0,1.0,1.0,1.0,1.0,26ba80ad72205a03
1.0,1.0,1.0,1.0,1.0,1.0,1.0,282d1f01eef856f5
1.0,1.0,0.9012598334146049,1.0,1.0,1.0,0.958858263922752,28871fc023c85fe6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2b006c0fae365892
1.0,1.0,0.7852410264456373,1.0,1.0,1.0,0.910517094352349,2cde4f39412a556d
1.0,1.0,1.0,1.0,1.0,1.0,1.0,315ade412d0f5304
1.0,1.0,1.0,1.0,1.0,1.0,1.0,326760711b775740
1.0,1.0,1.0,1.0,1.0,1.0,1.0,33bfb486ff965e4b
1.0,1.0,0.7309706543419705,1.0,1.0,1.0,0.8879044393091543,35fa5481e4de5703
1.0,1.0,1.0,1.0,1.0,1.0,1.0,3623f8c74e7a5d1d
1.0,1.0,0.8045837758703136,1.0,1.0,1.0,0.9185765732792973,378d79a6bf715912
1.0,1.0,1.0,1.0,1.0,1.0,1.0,396eba48b9c5529d
1.0,1.0,1.0,1.0,1.0,1.0,1.0,39fd7cb73aa259db
1.0,1.0,1.0,1.0,1.0,1.0,1.0,3b88ba584a4a5d7e
1.0,1.0,0.8196229205647191,1.0,1.0,1.0,0.924842883568633,3d523a73f2815ea4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,3f2cec87b5ad5d96
1.0,1.0,0.8729626545790997,1.0,1.0,1.0,0.9470677727412916,43c8e05e697f5abe
1.0,1.0,1.0,1.0,1.0,1.0,1.0,4a0ba18cefc05c63
1.0,1.0,0.9459218435792945,1.0,1.0,1.0,0.977467434824706,4dd817ed8b515ab1
1.0,1.0,0.7749825691638621,1.0,1.0,1.0,0.9062427371516092,4e7cd1f8ab6353ff
1.0,1.0,1.0,1.0,1.0,1.0,1.0,52bffad1e6895ff1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,54169f6efe825b79
1.0,1.0,0.7585234123979463,1.0,1.0,1.0,0.8993847551658108,556118fe6e455038
1.0,1.0,0.8237091793973677,1.0,1.0,1.0,0.9265454914155699,563cd0d9beb7563a
1.0,1.0,0.9891910974846782,1.0,1.0,1.0,0.9954962906186159,58e19769184c5f43
1.0,1.0,0.7322730027399801,1.0,1.0,1.0,0.8884470844749917,5a454b4d1c535366
1.0,1.0,0.9341086738763227,1.0,1.0,1.0,0.9725452807818011,5b1acae08f2e5d76
1.0,1.0,1.0,1.0,1.0,1.0,1.0,5bd8cf3fa67a524f
1.0,1.0,0.8859659985774411,1.0,1.0,1.0,0.9524858327406004,6097ef5cbbfd5dd9
1.0,1.0,0.7657366044970576,1.0,1.0,1.0,0.902390251873774,61720db8cab2508a
1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,620f272061ea5f3a
1.0,1.0,0.8107934140425597,1.0,1.0,1.0,0.9211639225177333,635eb3ecbf415418
1.0,1.0,1.0,1.0,1.0,1.0,1.0,7288ac3781fd51a8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,748a5531d6415e0c
1.0,1.0,1.0,1.0,1.0,1.0,1.0,75a8be89195651aa
1.0,1.0,1.0,1.0,1.0,1.0,1.0,7a146021c3485224
1.0,1.0,0.8370624616572532,1.0,1.0,1.0,0.9321093590238555,7c7ce7ea08b15930
1.0,1.0,1.0,1.0,1.0,1.0,1.0,7ff27f83a8995932
1.0,1.0,0.8700791458862968,1.0,1.0,1.0,0.945866310785957,8299207e310b595e
1.0,1.0,1.0,1.0,1.0,1.0,1.0,82e84851ea985ba8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,835d02f9df8d5117
1.0,1.0,1.0,1.0,1.0,1.0,1.0,83f2ecc101925a5d
1.0,1.0,1.0,1.0,1.0,1.0,1.0,8551111013245067
1.0,1.0,1.0,1.0,1.0,1.0,1.0,859b85899c105afc
1.0,1.0,1.0,1.0,1.0,1.0,1.0,8872d388cf435f07
1.0,1.0,0.8957417170425627,1.0,1.0,1.0,0.9565590487677346,89e8716cd98f54a0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,8b369f66349d550a
1.0,1.0,1.0,1.0,1.0,1.0,1.0,92c7b16cbf5a5d8c
1.0,1.0,1.0,1.0,1.0,1.0,1.0,93d4ab80a0cf5f01
1.0,1.0,0.943682077497276,1.0,1.0,1.0,0.9765341989571983,98867b3fc7a95c24
1.0,1.0,1.0,1.0,1.0,1.0,1.0,98cf54a70d5e5da9
1.0,1.0,1.0,1.0,1.0,1.0,1.0,9bbf6e2211fb56d9
1.0,1.0,0.7420876334980543,1.0,1.0,1.0,0.8925365139575225,9bfe6fa481105f43
1.0,1.0,1.0,1.0,1.0,1.0,1.0,9fc116e61c8e50e8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,a03c5e53159f54c3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,a1592a3b82bb5060
1.0,1.0,1.0,1.0,1.0,1.0,1.0,a454e18ca33d5cb7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,a754894e5e355c0f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,a75ca6ddabc1541b
1.0,1.0,1.0,1.0,1.0,1.0,1.0,aa1b434771cb52d0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,ae05160436d45a62
1.0,1.0,0.9619145233871301,1.0,1.0,1.0,0.9841310514113042,ae90dd8267ce57a0
1.0,1.0,0.9826740422150317,1.0,1.0,1.0,0.9927808509229298,bcb48691833d5afe
1.0,1.0,0.8591624464719477,1.0,1.0,1.0,0.9413176860299782,bd377bbe5b695df0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,bdc6855188a351ca
1.0,1.0,1.0,1.0,1.0,1.0,1.0,be382c6340e75946
1.0,1.0,1.0,1.0,1.0,1.0,1.0,c29fb70bf1d056ca
1.0,1.0,0.9048295742101687,1.0,1.0,1.0,0.9603456559209036,c3c6442b2f525269
1.0,1.0,1.0,1.0,1.0,1.0,1.0,c7440ee97f0b5e75
1.0,1.0,1.0,1.0,1.0,1.0,1.0,c77d96b1b7d65d8a
1.0,1.0,1.0,1.0,1.0,1.0,1.0,c9395d7ca7f75410
1.0,1.0,1.0,1.0,1.0,1.0,1.0,ca009ab283bc5484
1.0,1.0,0.648645186308729,1.0,1.0,1.0,0.8536021609619704,cb7ce9515c495674
1.0,1.0,0.9708280579494827,1.0,1.0,1.0,0.9878450241456177,cd3b1de5d5d759e7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,ced5e9f4d448524e
1.0,1.0,1.0,1.0,1.0,1.0,1.0,d1861adbe9ff5581
1.0,1.0,0.7718953762625897,1.0,1.0,1.0,0.904956406776079,d1ac97f2f57553d0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,d2d63c8eb7545fc1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,d443368fa4615242
1.0,1.0,0.9931003394108053,1.0,1.0,1.0,0.9971251414211689,d63949c1e1a25eab
1.0,1.0,1.0,1.0,1.0,1.0,1.0,d655411faf595661
1.0,1.0,1.0,1.0,1.0,1.0,1.0,d6ec2a0b9fe25a58
1.0,1.0,1.0,1.0,1.0,1.0,1.0,d85c679f79b552ae
1.0,1.0,1.0,1.0,1.0,1.0,1.0,db1f0ea31f525bdb
1.0,1.0,1.0,1.0,1.0,1.0,1.0,db601036b2fb58d7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,dc0c3446973f56b3
1.0,1.0,0.8904371244150913,1.0,1.0,1.0,0.9543488018396213,e0164d976037592c
1.0,1.0,1.0,1.0,1.0,1.0,1.0,e344674ba93250b5
1.0,1.0,0.9447965232996169,1.0,1.0,1.0,0.9769985513748404,e377a0a97c895d9c
1.0,1.0,0.8814422550763803,1.0,1.0,1.0,0.9506009396151583,e4d88f52d2b45609
1.0,1.0,1.0,1.0,1.0,1.0,1.0,e610e8c900a75a0b
1.0,1.0,1.0,1.0,1.0,1.0,1.0,e67729beeaa95c34
1.0,1.0,1.0,1.0,1.0,1.0,1.0,e77360b1bf605f87
1.0,1.0,1.0,1.0,1.0,1.0,1.0,e817f131c7815d82
1.0,1.0,0.988839059501538,1.0,1.0,1.0,0.9953496081256409,e9d7cc484394548f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,ec60244b07ad5466
1.0,1.0,0.7714153757347935,1.0,1.0,1.0,0.9047564065561641,efcc43b333075098
1.0,1.0,1.0,1.0,1.0,1.0,1.0,f1b8c54a906f525e
1.0,0.0,0.0,1.0,1.0,0.5,0.0,f79397c87fbf5965
1.0,1.0,1.0,1.0,1.0,1.0,1.0,fb4908bfeaf75ab1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,fda70850d06c51a1
1.0,1.0,0.965523258133434,1.0,1.0,1.0,0.9856346908889307,025b657634505df3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,026e7b1e0e335625
1.0,1.0,0.9376977341802262,1.0,1.0,1.0,0.9740407225750941,054743e97abd5b9c
1.0,1.0,1.0,1.0,1.0,1.0,1.0,067d731005885300
1.0,1.0,0.601928873593702,1.0,1.0,1.0,0.8341370306640424,08b29b05bc4650f8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,08b6a130aaa35629
1.0,1.0,1.0,1.0,1.0,1.0,1.0,090af86f693c507b
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0af464147919575d
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0d5496cc08dc50fe
1.0,1.0,0.8880544931371355,1.0,1.0,1.0,0.9533560388071397,0f65bd2bac90534a
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0f97d412a94255ac
1.0,1.0,1.0,1.0,1.0,1.0,1.0,10ffaee1fe81544d
1.0,1.0,1.0,1.0,1.0,1.0,1.0,11094634534c53fd
1.0,1.0,0.818561334250486,1.0,1.0,1.0,0.9244005559377024,14d112b14e9a5d5c
1.0,1.0,1.0,1.0,1.0,1.0,1.0,153af25086535f35
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1893fb783df95146
1.0,1.0,0.9177353731464859,1.0,1.0,1.0,0.9657230721443691,1983aff496265a16
1.0,1.0,0.8797411298625659,1.0,1.0,1.0,0.9498921374427359,1b35b775c4a95647
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1bb7bab27d1552f5
1.0,1.0,0.9922538216366655,1.0,1.0,1.0,0.9967724256819439,1df1903e5bcd5036
1.0,1.0,0.9577527008817528,1.0,1.0,1.0,0.9823969587007303,1eff566e627f56b9
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2025f4a272e15733
1.0,1.0,1.0,1.0,1.0,1.0,1.0,20f825e0d33a5160
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2115792748a75f88
1.0,1.0,1.0,1.0,1.0,1.0,1.0,218adf8c450058eb
1.0,1.0,1.0,1.0,1.0,1.0,1.0,274fc7077c1b55d4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2928cfbed3d15000
